Customer ID,Quantity,SalesAmount,SalesAmountDecile,SalesAmountBanded,Number_Invoices,Number_Invoices Dates,InvoiceDatemin,InvoiceDatemax
15510.0,2,250.0,9,0-500,1,1,2011-01-13 12:10:00,2011-01-13 12:10:00
15511.0,271,909.2300000000001,5,501-1000,5,5,2011-09-15 15:05:00,2011-11-28 09:43:00
15512.0,235,331.58000000000004,8,0-500,4,4,2010-02-01 13:23:00,2011-07-07 10:20:00
15513.0,10615,27264.450000000033,1,"20,000-50,000",41,41,2010-01-13 14:59:00,2011-11-08 16:21:00
15514.0,2470,3952.5900000000006,2,"1,001-5,000",17,16,2010-02-24 17:23:00,2011-11-27 14:40:00
15515.0,131,171.80999999999997,9,0-500,1,1,2010-11-17 13:39:00,2010-11-17 13:39:00
15516.0,27,62.43,10,0-500,3,3,2011-10-24 11:33:00,2011-10-26 10:51:00
15517.0,293,267.03000000000003,8,0-500,1,1,2011-04-20 14:02:00,2011-04-20 14:02:00
15518.0,2600,3860.1299999999947,2,"1,001-5,000",22,22,2010-01-26 12:55:00,2011-10-06 13:05:00
15519.0,116,344.60999999999996,8,0-500,2,2,2010-09-19 13:57:00,2010-11-21 14:35:00
15520.0,314,343.49999999999994,8,0-500,1,1,2011-12-08 10:58:00,2011-12-08 10:58:00
15521.0,4350,6674.439999999994,1,"5,000-10,000",24,22,2010-01-05 10:19:00,2011-11-03 13:52:00
15522.0,573,398.84,7,0-500,2,2,2011-09-13 12:26:00,2011-11-07 11:26:00
15523.0,15195,16108.909999999998,1,"10,000-20,000",14,14,2010-02-24 12:42:00,2011-09-16 16:29:00
15524.0,28,591.4,6,501-1000,2,2,2010-04-12 09:19:00,2011-11-15 12:09:00
15525.0,678,1280.8000000000013,4,"1,001-5,000",5,5,2010-11-22 12:10:00,2011-12-07 15:39:00
15526.0,24,148.44,10,0-500,2,2,2011-11-06 15:01:00,2011-11-06 15:04:00
15527.0,1957,4743.919999999996,2,"1,001-5,000",30,30,2010-01-10 12:25:00,2011-11-21 12:17:00
15528.0,123,229.32999999999993,9,0-500,1,1,2011-03-30 16:14:00,2011-03-30 16:14:00
15529.0,4481,5084.49999999999,2,"5,000-10,000",13,13,2010-11-10 14:26:00,2011-11-17 11:29:00
15530.0,1340,1813.7199999999996,3,"1,001-5,000",5,5,2010-07-15 11:10:00,2011-11-18 12:25:00
15531.0,1105,2007.4399999999994,3,"1,001-5,000",2,2,2011-11-09 17:47:00,2011-12-01 18:43:00
15532.0,1336,3708.0499999999947,2,"1,001-5,000",12,12,2010-06-08 14:52:00,2011-11-14 14:51:00
15533.0,256,746.9199999999996,6,501-1000,5,5,2011-09-11 15:41:00,2011-11-20 15:35:00
15535.0,307,985.8200000000015,5,501-1000,10,10,2010-09-16 20:04:00,2011-06-19 16:02:00
15536.0,242,259.09000000000003,9,0-500,1,1,2010-10-26 16:31:00,2010-10-26 16:31:00
15537.0,29,110.92000000000003,10,0-500,1,1,2011-06-29 13:10:00,2011-06-29 13:10:00
15538.0,988,3027.15,2,"1,001-5,000",11,10,2010-02-14 12:38:00,2010-06-20 10:49:00
15539.0,410,538.46,7,501-1000,1,1,2011-12-02 13:36:00,2011-12-02 13:36:00
15540.0,444,460.68,7,0-500,2,2,2010-11-29 11:10:00,2011-11-28 13:51:00
15541.0,49,85.13000000000002,10,0-500,1,1,2011-08-17 14:58:00,2011-08-17 14:58:00
15542.0,235,355.1700000000001,8,0-500,2,2,2010-07-15 13:32:00,2010-07-15 13:42:00
15543.0,169,242.84000000000003,9,0-500,2,2,2010-09-06 11:28:00,2011-02-24 15:26:00
15544.0,7006,8134.120000000011,1,"5,000-10,000",26,26,2010-01-28 14:39:00,2011-12-01 09:16:00
15545.0,238,428.04999999999967,7,0-500,2,2,2010-12-03 17:28:00,2011-10-16 13:24:00
15546.0,99,539.5499999999998,7,501-1000,3,3,2010-04-12 11:45:00,2010-04-12 11:55:00
15547.0,7025,9471.879999999986,1,"5,000-10,000",26,25,2010-01-21 11:11:00,2011-12-02 12:52:00
15548.0,64,158.08999999999997,9,0-500,1,1,2010-04-23 12:20:00,2010-04-23 12:20:00
15549.0,930,2308.46,3,"1,001-5,000",9,9,2010-01-11 13:16:00,2011-09-23 16:22:00
15550.0,893,1609.449999999999,4,"1,001-5,000",12,12,2010-01-12 15:27:00,2011-12-05 15:38:00
15551.0,806,1659.280000000001,4,"1,001-5,000",9,9,2010-06-07 15:05:00,2011-11-03 12:37:00
15552.0,166,252.51999999999995,9,0-500,2,2,2010-03-26 16:17:00,2011-05-06 14:47:00
15553.0,451,437.22999999999985,7,0-500,1,1,2011-10-10 14:02:00,2011-10-10 14:02:00
15554.0,74,217.2,9,0-500,1,1,2011-03-07 09:00:00,2011-03-07 09:00:00
15555.0,8316,10793.39000000005,1,"10,000-20,000",45,45,2010-02-01 15:10:00,2011-11-27 16:19:00
15556.0,236,279.77,8,0-500,1,1,2011-11-15 16:08:00,2011-11-15 16:08:00
15557.0,219,473.65,7,0-500,1,1,2011-11-11 12:46:00,2011-11-11 12:46:00
15558.0,62,143.32999999999996,10,0-500,2,2,2010-03-10 15:25:00,2010-03-10 15:30:00
15559.0,526,1109.3999999999996,5,"1,001-5,000",1,1,2010-05-20 14:06:00,2010-05-20 14:06:00
15560.0,72,153.51999999999998,9,0-500,2,2,2010-11-07 10:14:00,2010-11-07 10:15:00
15561.0,1323,1856.5399999999997,3,"1,001-5,000",9,9,2010-02-14 12:22:00,2011-11-28 11:07:00
15562.0,67,312.87,8,0-500,2,2,2010-10-11 10:33:00,2010-12-23 09:55:00
15563.0,2966,2781.2099999999964,3,"1,001-5,000",11,11,2010-01-28 11:36:00,2011-12-01 09:36:00
15564.0,42,70.74000000000001,10,0-500,2,2,2010-02-01 15:58:00,2010-09-02 15:52:00
15565.0,60,173.15999999999997,9,0-500,2,2,2011-09-30 10:44:00,2011-10-20 14:33:00
15566.0,43,89.65000000000002,10,0-500,1,1,2010-11-12 12:11:00,2010-11-12 12:11:00
15567.0,223,186.01000000000002,9,0-500,1,1,2011-11-21 10:48:00,2011-11-21 10:48:00
15568.0,461,758.2899999999998,6,501-1000,3,3,2011-09-27 14:37:00,2011-12-07 11:27:00
15569.0,1736,3586.3500000000017,2,"1,001-5,000",10,10,2010-02-28 10:55:00,2011-08-28 10:15:00
15570.0,4269,9246.989999999994,1,"5,000-10,000",27,27,2010-03-28 14:04:00,2011-12-02 14:47:00
15571.0,2463,3933.369999999997,2,"1,001-5,000",13,13,2010-03-23 12:41:00,2011-11-28 10:02:00
15572.0,2148,4068.670000000002,2,"1,001-5,000",10,10,2010-04-14 14:38:00,2011-12-05 10:09:00
15573.0,624,929.1000000000003,5,501-1000,4,4,2010-02-25 11:41:00,2011-11-08 11:38:00
15574.0,849,1476.7,4,"1,001-5,000",7,7,2010-09-01 14:37:00,2011-06-15 12:01:00
15575.0,6,30.1,10,0-500,1,1,2010-03-30 12:50:00,2010-03-30 12:50:00
15576.0,404,940.6700000000002,5,501-1000,1,1,2011-11-02 12:03:00,2011-11-02 12:03:00
15577.0,89,258.8799999999998,9,0-500,3,3,2011-02-07 13:32:00,2011-07-11 17:03:00
15578.0,52,127.1,10,0-500,1,1,2011-06-30 13:03:00,2011-06-30 13:03:00
15579.0,647,1267.2500000000014,4,"1,001-5,000",7,7,2010-10-03 14:37:00,2011-10-02 12:45:00
15580.0,906,1221.9499999999998,4,"1,001-5,000",14,14,2010-02-07 11:21:00,2010-11-28 11:01:00
15581.0,2467,5117.119999999997,2,"5,000-10,000",32,32,2010-01-04 14:27:00,2011-08-11 09:38:00
15582.0,453,682.9100000000001,6,501-1000,3,3,2011-05-03 13:36:00,2011-11-15 09:55:00
15583.0,63,107.86000000000003,10,0-500,1,1,2010-11-28 15:04:00,2010-11-28 15:04:00
15584.0,485,1275.0000000000018,4,"1,001-5,000",7,7,2010-02-07 12:16:00,2011-11-16 10:55:00
15585.0,320,455.30000000000007,7,0-500,1,1,2011-06-16 08:38:00,2011-06-16 08:38:00
15586.0,1302,1128.6599999999999,5,"1,001-5,000",4,4,2010-01-08 10:02:00,2010-04-27 17:07:00
15587.0,528,1522.0799999999997,4,"1,001-5,000",7,7,2010-08-05 08:44:00,2011-10-20 13:37:00
15588.0,96,579.6,7,501-1000,1,1,2010-01-31 12:19:00,2010-01-31 12:19:00
15589.0,242,456.58,7,0-500,4,4,2011-02-02 10:46:00,2011-04-01 11:22:00
15590.0,831,1466.41,4,"1,001-5,000",6,6,2010-04-12 10:09:00,2011-02-23 16:36:00
15591.0,58,217.9,9,0-500,3,3,2010-02-04 09:20:00,2010-05-06 09:23:00
15592.0,354,388.58,8,0-500,1,1,2011-10-24 08:59:00,2011-10-24 08:59:00
15593.0,60,199.8,9,0-500,1,1,2011-09-30 11:46:00,2011-09-30 11:46:00
15594.0,982,1767.53,3,"1,001-5,000",6,6,2011-04-19 10:08:00,2011-11-24 08:53:00
15595.0,144,357.6,8,0-500,1,1,2010-08-09 12:27:00,2010-08-09 12:27:00
15596.0,1353,3023.5900000000015,2,"1,001-5,000",16,16,2010-07-28 11:46:00,2011-08-31 10:55:00
15597.0,390,554.5200000000001,7,501-1000,3,3,2010-05-13 13:10:00,2011-11-10 11:46:00
15598.0,400,543.0199999999999,7,501-1000,4,4,2010-10-08 09:20:00,2011-11-04 13:14:00
15599.0,1098,1250.0600000000002,4,"1,001-5,000",3,3,2010-09-20 10:15:00,2011-11-13 11:44:00
15600.0,651,1178.71,5,"1,001-5,000",5,5,2010-04-25 11:50:00,2010-10-07 14:30:00
15601.0,10055,13428.750000000027,1,"10,000-20,000",32,32,2010-01-10 13:51:00,2011-11-28 15:15:00
15602.0,1936,2732.6199999999994,3,"1,001-5,000",23,22,2010-01-28 13:53:00,2011-12-01 14:14:00
15603.0,117,74.73,10,0-500,3,3,2010-03-01 16:02:00,2011-09-22 10:04:00
15604.0,159,216.39000000000001,9,0-500,1,1,2011-10-18 14:47:00,2011-10-18 14:47:00
15605.0,708,1933.4000000000003,3,"1,001-5,000",10,10,2010-01-14 14:03:00,2011-11-03 14:17:00
15606.0,1443,4733.4699999999975,2,"1,001-5,000",19,19,2010-03-02 14:48:00,2011-10-13 13:32:00
15607.0,1434,1578.5699999999997,4,"1,001-5,000",13,13,2010-01-08 12:16:00,2011-01-07 12:44:00
15608.0,1262,1785.98,3,"1,001-5,000",5,5,2010-10-20 10:10:00,2011-11-11 13:20:00
15609.0,145,270.03000000000003,8,0-500,2,2,2011-06-08 13:00:00,2011-06-10 09:55:00
15610.0,66,112.46,10,0-500,1,1,2011-10-19 10:36:00,2011-10-19 10:36:00
15611.0,722,2858.3699999999994,2,"1,001-5,000",32,32,2010-01-25 14:50:00,2011-11-30 12:36:00
15612.0,52,195.15,9,0-500,2,2,2011-10-09 12:49:00,2011-11-03 14:52:00
15613.0,700,433.7199999999999,7,0-500,1,1,2010-04-08 12:51:00,2010-04-08 12:51:00
15614.0,1607,3021.6099999999988,2,"1,001-5,000",6,6,2010-03-23 11:13:00,2010-10-07 17:23:00
15615.0,11405,20061.769999999946,1,"20,000-50,000",50,50,2010-01-28 17:09:00,2011-11-29 14:42:00
15616.0,137,317.10999999999996,8,0-500,1,1,2010-09-27 13:10:00,2010-09-27 13:10:00
15617.0,485,828.5500000000002,6,501-1000,3,3,2010-07-20 13:16:00,2010-11-08 16:07:00
15618.0,428,747.0310000000003,6,501-1000,5,5,2011-07-26 10:13:00,2011-11-07 08:34:00
15619.0,136,336.40000000000003,8,0-500,1,1,2011-11-29 08:14:00,2011-11-29 08:14:00
15620.0,1228,1909.930000000001,3,"1,001-5,000",8,8,2010-10-26 11:32:00,2011-10-20 19:17:00
15621.0,463,1158.7700000000002,5,"1,001-5,000",6,6,2011-11-18 11:49:00,2011-12-05 14:01:00
15622.0,3961,7318.079999999993,1,"5,000-10,000",30,29,2010-01-07 13:24:00,2011-12-06 14:57:00
15623.0,905,2129.8500000000013,3,"1,001-5,000",7,7,2010-01-19 10:41:00,2011-07-21 17:26:00
15624.0,357,588.1300000000001,6,501-1000,4,4,2011-03-28 13:32:00,2011-08-15 11:38:00
15625.0,2993,3203.25,2,"1,001-5,000",14,14,2010-06-15 15:23:00,2011-08-31 16:13:00
15626.0,1133,1049.3700000000001,5,"1,001-5,000",4,4,2010-10-14 17:16:00,2011-09-26 10:03:00
15627.0,344,566.8999999999999,7,501-1000,2,2,2010-07-05 11:56:00,2010-09-08 14:14:00
15628.0,3551,5317.079999999998,1,"5,000-10,000",20,20,2010-02-11 09:59:00,2011-12-05 10:24:00
15629.0,1518,2240.900000000001,3,"1,001-5,000",4,4,2010-06-25 11:39:00,2010-09-15 13:46:00
15630.0,986,1475.4499999999991,4,"1,001-5,000",4,4,2010-03-05 14:30:00,2011-10-25 15:36:00
15631.0,525,596.6700000000001,6,501-1000,1,1,2010-03-07 14:52:00,2010-03-07 14:52:00
15632.0,2049,3147.3100000000013,2,"1,001-5,000",10,10,2011-03-10 08:29:00,2011-11-24 09:51:00
15633.0,1937,3981.519999999998,2,"1,001-5,000",17,17,2010-01-15 16:53:00,2010-07-18 13:54:00
15634.0,227,554.6500000000001,7,501-1000,2,2,2010-11-21 15:30:00,2011-11-22 16:28:00
15635.0,5,100.35,10,0-500,1,1,2010-11-09 08:58:00,2010-11-09 08:58:00
15636.0,560,1444.5800000000006,4,"1,001-5,000",4,4,2010-05-19 11:37:00,2011-09-11 11:17:00
15637.0,251,508.70999999999987,7,501-1000,4,4,2010-03-09 10:02:00,2011-10-18 08:28:00
15638.0,1078,2137.1999999999994,3,"1,001-5,000",9,9,2010-01-27 11:44:00,2011-02-11 15:12:00
15639.0,832,1028.33,5,"1,001-5,000",5,5,2010-04-13 13:11:00,2011-07-28 14:30:00
15640.0,11748,22379.210000000043,1,"20,000-50,000",33,33,2010-01-08 16:42:00,2011-12-05 14:35:00
15641.0,3250,4255.939999999999,2,"1,001-5,000",10,10,2010-01-24 10:50:00,2011-08-26 14:04:00
15643.0,242,647.4000000000003,6,501-1000,6,6,2011-03-02 14:34:00,2011-06-13 17:19:00
15644.0,557,812.9999999999998,6,501-1000,4,4,2011-03-23 15:37:00,2011-06-26 14:54:00
15645.0,390,1042.5699999999995,5,"1,001-5,000",4,4,2010-10-10 12:51:00,2011-11-21 11:55:00
15646.0,1045,952.1100000000005,5,501-1000,6,6,2010-10-25 13:06:00,2011-07-05 09:53:00
15647.0,124,169.0,9,0-500,1,1,2010-10-20 15:09:00,2010-10-20 15:09:00
15648.0,213,599.9,6,501-1000,4,4,2011-03-17 18:59:00,2011-05-19 15:53:00
15649.0,485,2170.35,3,"1,001-5,000",4,4,2010-11-17 16:22:00,2011-01-07 13:34:00
15650.0,207,539.0299999999999,7,501-1000,3,3,2010-03-21 11:46:00,2010-07-12 16:02:00
15651.0,871,1259.0599999999997,4,"1,001-5,000",5,5,2010-04-22 13:26:00,2011-11-03 08:41:00
15652.0,657,1411.8399999999997,4,"1,001-5,000",6,6,2010-08-11 16:58:00,2011-09-09 14:22:00
15653.0,1200,877.4399999999999,5,501-1000,2,2,2011-08-16 09:50:00,2011-09-08 10:49:00
15654.0,475,922.5300000000002,5,501-1000,2,2,2011-11-13 15:15:00,2011-11-30 13:08:00
15655.0,319,511.31999999999994,7,501-1000,2,2,2011-04-10 15:25:00,2011-04-20 16:28:00
15656.0,343,748.5000000000001,6,501-1000,4,4,2011-02-28 15:32:00,2011-10-25 14:56:00
15657.0,24,30.0,10,0-500,1,1,2011-11-17 12:19:00,2011-11-17 12:19:00
15658.0,569,1948.6899999999998,3,"1,001-5,000",12,12,2010-07-28 12:34:00,2011-06-02 15:22:00
15659.0,161,532.4900000000001,7,501-1000,3,3,2010-02-24 13:32:00,2011-10-27 09:23:00
15660.0,1880,2764.1400000000003,3,"1,001-5,000",18,17,2010-02-05 16:01:00,2011-11-14 16:58:00
15661.0,779,1215.95,4,"1,001-5,000",8,8,2010-05-10 07:59:00,2011-01-26 13:56:00
15662.0,78,177.88000000000002,9,0-500,1,1,2010-02-16 16:47:00,2010-02-16 16:47:00
15663.0,106,138.14000000000001,10,0-500,1,1,2011-08-25 15:50:00,2011-08-25 15:50:00
15664.0,511,1212.3500000000001,4,"1,001-5,000",7,7,2010-02-28 12:50:00,2011-10-20 10:57:00
15665.0,2794,4015.120000000001,2,"1,001-5,000",5,5,2010-03-14 15:07:00,2011-06-24 14:57:00
15666.0,469,632.94,6,501-1000,2,2,2010-08-01 15:41:00,2010-08-24 16:14:00
15667.0,240,301.32000000000005,8,0-500,1,1,2011-10-31 10:56:00,2011-10-31 10:56:00
15668.0,72,76.32000000000001,10,0-500,1,1,2011-05-06 10:39:00,2011-05-06 10:39:00
15669.0,339,677.69,6,501-1000,5,5,2011-03-21 09:13:00,2011-10-30 16:03:00
15670.0,124,315.2,8,0-500,3,3,2010-06-01 15:34:00,2011-02-16 10:50:00
15671.0,1681,2635.4900000000007,3,"1,001-5,000",10,10,2011-03-14 09:37:00,2011-11-21 12:43:00
15673.0,3360,6409.839999999991,1,"5,000-10,000",10,10,2010-02-22 14:28:00,2011-09-12 16:12:00
15674.0,3162,5755.39,1,"5,000-10,000",17,17,2010-02-25 12:18:00,2011-09-27 15:17:00
15675.0,624,542.04,7,501-1000,4,4,2010-10-31 14:14:00,2011-09-19 13:48:00
15676.0,2231,3324.09,2,"1,001-5,000",5,5,2011-03-01 10:19:00,2011-11-30 17:39:00
15677.0,675,1305.63,4,"1,001-5,000",3,3,2010-09-02 12:08:00,2011-10-21 15:36:00
15678.0,1067,1893.8899999999994,3,"1,001-5,000",3,3,2010-07-05 12:49:00,2011-10-18 09:25:00
15679.0,1170,781.2799999999999,6,501-1000,4,4,2011-06-10 08:24:00,2011-11-15 16:19:00
15680.0,2806,4196.079999999998,2,"1,001-5,000",9,9,2010-01-24 15:14:00,2011-11-30 13:46:00
15681.0,1126,2480.200000000001,3,"1,001-5,000",16,16,2010-05-24 14:18:00,2011-11-21 13:25:00
15682.0,221,316.98999999999995,8,0-500,3,3,2010-01-21 14:37:00,2010-04-19 15:30:00
15683.0,332,524.54,7,501-1000,2,2,2010-08-23 12:01:00,2011-08-14 12:56:00
15684.0,8,58.199999999999996,10,0-500,3,3,2010-01-07 11:21:00,2010-06-10 18:51:00
15685.0,36,55.98000000000001,10,0-500,1,1,2010-09-15 13:43:00,2010-09-15 13:43:00
15686.0,72,90.0,10,0-500,1,1,2010-10-15 13:50:00,2010-10-15 13:50:00
15687.0,1308,2981.499999999999,2,"1,001-5,000",11,11,2011-01-13 15:13:00,2011-12-01 08:33:00
15688.0,95,190.57,9,0-500,1,1,2010-10-17 12:06:00,2010-10-17 12:06:00
15689.0,207,521.0300000000001,7,501-1000,3,3,2010-04-01 09:53:00,2011-08-12 09:37:00
15690.0,408,239.76000000000002,9,0-500,2,2,2011-08-31 11:40:00,2011-12-05 15:59:00
15691.0,156,409.5,7,0-500,3,3,2010-04-29 11:53:00,2011-04-01 15:13:00
15692.0,138,191.04000000000002,9,0-500,1,1,2011-11-11 14:12:00,2011-11-11 14:12:00
15693.0,30,37.5,10,0-500,1,1,2010-02-18 14:37:00,2010-02-18 14:37:00
15694.0,2530,10208.589999999993,1,"10,000-20,000",28,28,2010-04-23 14:03:00,2011-12-09 09:44:00
15695.0,484,1131.0399999999997,5,"1,001-5,000",4,4,2010-01-27 10:56:00,2011-03-18 08:32:00
15696.0,1383,3757.4699999999966,2,"1,001-5,000",21,20,2010-01-24 14:36:00,2011-11-06 14:02:00
15697.0,127,246.75,9,0-500,1,1,2010-01-19 09:10:00,2010-01-19 09:10:00
15698.0,60,46.2,10,0-500,1,1,2010-03-25 17:38:00,2010-03-25 17:38:00
15699.0,113,309.6499999999999,8,0-500,1,1,2011-11-22 08:26:00,2011-11-22 08:26:00
15700.0,328,664.0299999999996,6,501-1000,3,3,2011-06-19 15:36:00,2011-06-20 16:53:00
15701.0,923,1542.14,4,"1,001-5,000",4,4,2011-08-21 12:36:00,2011-12-07 14:39:00
15702.0,103,140.39,10,0-500,2,2,2010-01-26 17:23:00,2010-08-20 14:50:00
15703.0,66,211.5,9,0-500,1,1,2011-03-20 10:51:00,2011-03-20 10:51:00
15704.0,1698,3744.180000000002,2,"1,001-5,000",8,8,2010-05-05 14:51:00,2011-07-22 13:35:00
15705.0,62,143.10000000000002,10,0-500,1,1,2011-05-22 15:37:00,2011-05-22 15:37:00
15706.0,305,1001.8100000000001,5,"1,001-5,000",7,7,2011-08-15 14:32:00,2011-10-11 10:14:00
15707.0,605,945.5799999999999,5,501-1000,4,4,2011-09-14 14:19:00,2011-11-04 14:35:00
15708.0,1661,4323.980000000004,2,"1,001-5,000",14,14,2010-10-10 11:33:00,2011-10-30 10:54:00
15709.0,169,327.85,8,0-500,2,2,2010-04-29 18:31:00,2011-03-01 10:38:00
15710.0,641,898.8700000000005,5,501-1000,1,1,2010-10-18 17:05:00,2010-10-18 17:05:00
15711.0,199,420.25,7,0-500,2,2,2010-01-24 12:13:00,2010-06-01 12:14:00
15712.0,1212,3211.9599999999987,2,"1,001-5,000",12,12,2010-01-06 13:08:00,2011-11-30 14:09:00
15713.0,297,742.1300000000001,6,501-1000,5,5,2010-03-30 10:26:00,2011-07-19 13:34:00
15714.0,362,784.8100000000001,6,501-1000,5,5,2010-06-02 12:08:00,2011-11-28 11:26:00
15715.0,246,658.02,6,501-1000,5,5,2010-03-30 12:17:00,2010-06-02 09:56:00
15716.0,1753,2842.64,2,"1,001-5,000",10,10,2010-03-23 12:11:00,2011-07-17 11:59:00
15717.0,224,607.0000000000001,6,501-1000,5,5,2010-04-26 10:41:00,2011-04-19 13:21:00
15718.0,95,293.78999999999996,8,0-500,1,1,2010-06-17 16:20:00,2010-06-17 16:20:00
15719.0,5038,9460.189999999935,1,"5,000-10,000",37,36,2010-01-13 16:27:00,2011-11-07 12:29:00
15720.0,329,741.9200000000002,6,501-1000,2,2,2010-06-07 15:40:00,2011-11-15 14:48:00
15721.0,409,507.0799999999998,7,501-1000,1,1,2011-11-28 12:14:00,2011-11-28 12:14:00
15722.0,2263,5120.05,2,"5,000-10,000",15,15,2010-03-09 13:58:00,2011-11-04 11:43:00
15723.0,444,947.6500000000004,5,501-1000,4,4,2010-05-14 12:55:00,2010-12-10 11:12:00
15724.0,114,299.8,8,0-500,5,5,2010-11-04 10:22:00,2011-05-22 14:40:00
15725.0,221,415.2500000000001,7,0-500,1,1,2011-11-24 14:51:00,2011-11-24 14:51:00
15726.0,123,321.9100000000001,8,0-500,1,1,2010-11-14 16:12:00,2010-11-14 16:12:00
15727.0,5942,9445.509999999987,1,"5,000-10,000",15,15,2010-01-24 12:12:00,2011-11-23 12:36:00
15728.0,98,409.80000000000007,7,0-500,3,3,2010-09-21 14:46:00,2011-10-21 14:03:00
15729.0,40,154.70000000000002,9,0-500,5,5,2010-11-01 13:44:00,2011-05-25 16:43:00
15730.0,1053,1708.1800000000005,4,"1,001-5,000",7,7,2010-10-04 14:15:00,2011-10-05 12:31:00
15731.0,122,125.3,10,0-500,1,1,2010-06-04 10:10:00,2010-06-04 10:10:00
15732.0,1352,1637.5200000000004,4,"1,001-5,000",12,12,2010-02-04 10:10:00,2011-05-11 14:24:00
15733.0,62,162.3,9,0-500,1,1,2011-03-02 09:05:00,2011-03-02 09:05:00
15734.0,516,2263.2999999999997,3,"1,001-5,000",4,4,2010-06-10 14:25:00,2011-08-17 10:50:00
15735.0,206,327.67999999999995,8,0-500,1,1,2010-10-14 13:38:00,2010-10-14 13:38:00
15736.0,1259,1717.2700000000004,4,"1,001-5,000",3,3,2010-09-30 14:19:00,2010-10-05 19:59:00
15737.0,584,1121.2099999999998,5,"1,001-5,000",12,12,2011-04-11 10:01:00,2011-11-25 11:21:00
15738.0,8889,13060.090000000006,1,"10,000-20,000",44,44,2010-01-11 09:53:00,2011-11-21 08:26:00
15739.0,472,449.12000000000006,7,0-500,1,1,2011-10-04 13:42:00,2011-10-04 13:42:00
15740.0,152,154.88000000000002,9,0-500,1,1,2011-10-21 14:29:00,2011-10-21 14:29:00
15741.0,70,208.62,9,0-500,2,2,2010-03-31 11:55:00,2010-09-07 16:21:00
15742.0,51,156.86999999999998,9,0-500,1,1,2010-03-30 15:25:00,2010-03-30 15:25:00
15743.0,216,784.4600000000004,6,501-1000,4,4,2011-06-08 10:14:00,2011-11-23 17:19:00
15744.0,120,34.8,10,0-500,1,1,2011-09-23 09:52:00,2011-09-23 09:52:00
15745.0,412,1071.24,5,"1,001-5,000",6,6,2011-04-17 13:04:00,2011-12-01 11:18:00
15746.0,130,182.95999999999998,9,0-500,2,2,2011-07-28 15:21:00,2011-07-28 15:27:00
15747.0,1369,2560.6599999999994,3,"1,001-5,000",10,10,2010-01-18 11:21:00,2011-11-27 12:26:00
15748.0,262,614.7600000000003,6,501-1000,3,3,2010-09-16 16:52:00,2011-10-30 12:51:00
15749.0,9014,21535.9,1,"20,000-50,000",4,4,2011-01-11 12:55:00,2011-04-18 13:20:00
15750.0,4303,6222.660999999988,1,"5,000-10,000",21,21,2010-05-26 10:41:00,2011-12-07 12:34:00
15751.0,278,758.3,6,501-1000,9,9,2010-01-31 12:35:00,2010-09-05 12:44:00
15752.0,2962,4199.090000000008,2,"1,001-5,000",10,10,2010-09-08 11:56:00,2011-10-31 11:37:00
15753.0,144,79.2,10,0-500,1,1,2011-02-08 12:41:00,2011-02-08 12:41:00
15754.0,1755,3001.859999999999,2,"1,001-5,000",12,12,2010-02-22 13:31:00,2011-10-20 11:44:00
15755.0,3841,5628.199999999989,1,"5,000-10,000",19,19,2010-01-13 13:55:00,2011-12-08 18:59:00
15756.0,242,532.9599999999995,7,501-1000,4,4,2011-04-04 14:00:00,2011-10-09 13:30:00
15757.0,1757,2940.3599999999983,2,"1,001-5,000",6,6,2010-06-10 13:47:00,2011-10-05 12:14:00
15758.0,47,205.25,9,0-500,1,1,2011-11-15 10:48:00,2011-11-15 10:48:00
15759.0,215,685.25,6,501-1000,9,9,2010-01-29 14:15:00,2011-05-05 15:13:00
15760.0,-1,-5795.87,10,Under Zero,5,5,2010-03-19 11:30:00,2010-03-19 11:53:00
15761.0,31,143.05,10,0-500,1,1,2010-09-23 09:33:00,2010-09-23 09:33:00
15762.0,251,583.75,7,501-1000,2,2,2011-09-23 15:17:00,2011-10-05 16:15:00
15763.0,268,1048.67,5,"1,001-5,000",3,3,2011-09-23 12:10:00,2011-11-08 09:44:00
15764.0,2925,4453.28,2,"1,001-5,000",14,14,2010-08-18 13:58:00,2011-09-19 16:16:00
15765.0,335,370.6299999999999,8,0-500,1,1,2010-02-11 10:25:00,2010-02-11 10:25:00
15766.0,330,799.6600000000002,6,501-1000,4,4,2010-01-26 15:55:00,2011-10-06 17:03:00
15767.0,-47,-227.85,10,Under Zero,1,1,2010-03-08 15:48:00,2010-03-08 15:48:00
15768.0,3473,13518.699999999979,1,"10,000-20,000",30,30,2010-01-05 14:32:00,2011-08-16 10:48:00
15769.0,45890,82289.38,1,"50,001-100,000",50,49,2010-01-11 09:55:00,2011-12-02 13:52:00
15770.0,67,321.45000000000005,8,0-500,1,1,2010-04-06 11:47:00,2010-04-06 11:47:00
15771.0,512,1006.5400000000002,5,"1,001-5,000",3,3,2010-01-15 12:14:00,2010-04-14 13:56:00
15772.0,110,280.88000000000005,8,0-500,1,1,2010-10-17 13:33:00,2010-10-17 13:33:00
15773.0,410,774.5200000000001,6,501-1000,2,2,2010-10-26 15:27:00,2011-12-04 12:48:00
15774.0,472,1324.2000000000003,4,"1,001-5,000",7,7,2010-02-21 12:57:00,2011-10-02 12:04:00
15775.0,260,150.5,9,0-500,2,2,2010-03-18 07:32:00,2011-04-08 12:56:00
